inventory_nr,name,month,year,temp_min,temp_max,precip,humidity
6120,Banana,12,1959,1,1,1,0
6120,Banana,11,1959,1,1,1,0
6120,Banana,10,1959,1,1,1,0
6120,Banana,9,1959,1,1,1,1
6120,Banana,8,1959,1,1,1,1
6120,Banana,7,1959,1,1,1,1
6120,Banana,6,1959,1,1,1,1
6120,Banana,5,1959,1,1,1,1
6120,Banana,4,1959,1,1,1,1
6120,Banana,3,1959,1,1,1,1
6120,Banana,2,1959,1,1,1,1
6120,Banana,1,1959,1,1,1,1
6120,Banana,12,1958,1,1,1,1
6120,Banana,11,1958,1,1,1,1
6120,Banana,10,1958,1,1,1,1
6120,Banana,9,1958,1,1,1,1
6120,Banana,8,1958,1,1,1,1
6120,Banana,7,1958,1,1,1,1
6120,Banana,6,1958,1,1,1,1
6120,Banana,5,1958,1,1,1,1
6120,Banana,4,1958,1,1,1,1
6120,Banana,3,1958,1,1,1,1
6120,Banana,2,1958,1,1,1,1
6120,Banana,1,1958,1,1,1,1
6120,Banana,12,1957,1,1,1,1
6120,Banana,11,1957,1,1,1,1
6120,Banana,10,1957,1,1,1,1
6120,Banana,9,1957,1,1,1,1
6120,Banana,8,1957,1,1,1,1
6120,Banana,7,1957,1,1,1,1
6120,Banana,6,1957,1,1,1,1
6120,Banana,5,1957,1,1,1,1
6120,Banana,4,1957,1,1,1,1
6120,Banana,3,1957,1,1,1,1
6120,Banana,2,1957,1,1,1,1
6120,Banana,1,1957,1,1,1,1
6120,Banana,12,1956,1,1,1,1
6120,Banana,11,1956,1,1,1,1
6120,Banana,10,1956,1,1,1,1
6120,Banana,9,1956,1,1,1,1
6120,Banana,8,1956,1,1,1,1
6120,Banana,7,1956,1,1,1,1
6120,Banana,6,1956,1,1,1,1
6120,Banana,5,1956,1,1,1,1
6120,Banana,4,1956,1,1,1,1
6120,Banana,3,1956,1,1,1,1
6120,Banana,2,1956,1,1,1,1
6120,Banana,1,1956,1,1,1,1
6120,Banana,12,1955,1,1,1,1
6120,Banana,11,1955,1,1,1,1
6120,Banana,10,1955,1,1,1,1
6120,Banana,9,1955,1,1,1,1
6120,Banana,8,1955,1,1,1,1
6120,Banana,7,1955,1,1,1,1
6120,Banana,6,1955,1,1,1,1
6120,Banana,5,1955,1,1,1,1
6120,Banana,4,1955,1,1,1,1
6120,Banana,3,1955,1,1,1,1
6120,Banana,2,1955,1,1,1,1
6120,Banana,1,1955,1,1,1,1
6120,Banana,12,1954,1,1,1,1
6120,Banana,11,1954,1,1,1,1
6120,Banana,10,1954,1,1,1,1
6120,Banana,9,1954,1,1,1,1
6120,Banana,8,1954,1,1,1,1
6120,Banana,7,1954,1,1,1,1
6120,Banana,6,1954,1,1,1,1
6120,Banana,5,1954,1,1,1,1
6120,Banana,4,1954,1,1,1,1
6120,Banana,3,1954,1,1,1,1
6120,Banana,2,1954,1,1,1,1
6120,Banana,1,1954,1,1,1,1
6120,Banana,12,1953,1,1,1,1
6120,Banana,11,1953,1,1,1,1
6120,Banana,10,1953,1,1,1,1
6120,Banana,9,1953,1,1,1,1
6120,Banana,8,1953,1,1,1,1
6120,Banana,7,1953,1,1,1,1
6120,Banana,6,1953,1,1,1,1
6120,Banana,5,1953,1,1,1,1
6120,Banana,4,1953,1,1,1,1
6120,Banana,3,1953,1,1,1,1
6120,Banana,2,1953,1,1,1,1
6120,Banana,1,1953,1,1,1,1
6120,Banana,12,1952,1,1,1,1
6120,Banana,11,1952,1,1,1,1
6120,Banana,10,1952,1,1,1,1
6120,Banana,9,1952,1,1,1,1
6120,Banana,8,1952,1,1,1,1
6120,Banana,7,1952,1,1,1,1
6120,Banana,6,1952,1,1,1,1
6120,Banana,5,1952,1,1,1,1
6120,Banana,4,1952,1,1,1,1
6120,Banana,3,1952,1,1,1,1
6120,Banana,2,1952,1,1,1,1
6120,Banana,1,1952,1,1,1,1
6120,Banana,12,1951,1,1,1,1
6120,Banana,11,1951,1,1,1,1
6120,Banana,10,1951,1,1,1,1
6120,Banana,9,1951,1,1,1,1
6120,Banana,8,1951,1,1,1,1
6120,Banana,7,1951,1,1,1,1
6120,Banana,6,1951,1,1,1,1
6120,Banana,5,1951,1,1,1,1
6120,Banana,4,1951,1,1,1,1
6120,Banana,3,1951,1,1,1,1
6120,Banana,2,1951,1,1,1,1
6120,Banana,1,1951,1,1,1,1
6122,Binza,12,1959,1,1,1,1
6122,Binza,11,1959,1,1,1,1
6122,Binza,10,1959,1,1,1,1
6122,Binza,9,1959,1,1,1,1
6122,Binza,8,1959,1,1,1,1
6122,Binza,7,1959,1,1,1,1
6122,Binza,6,1959,1,1,1,1
6122,Binza,5,1959,1,1,1,1
6122,Binza,4,1959,1,1,1,1
6122,Binza,3,1959,1,1,1,1
6122,Binza,2,1959,1,1,1,1
6122,Binza,1,1959,1,1,1,1
6122,Binza,12,1958,1,1,1,1
6122,Binza,11,1958,1,1,1,1
6122,Binza,10,1958,1,1,1,1
6122,Binza,9,1958,1,1,1,1
6122,Binza,8,1958,1,1,1,1
6122,Binza,7,1958,1,1,1,1
6122,Binza,6,1958,1,1,1,1
6122,Binza,5,1958,1,1,1,1
6122,Binza,4,1958,1,1,1,1
6122,Binza,3,1958,1,1,1,1
6122,Binza,2,1958,1,1,1,1
6122,Binza,1,1958,1,1,1,1
6122,Binza,12,1957,1,1,1,1
6122,Binza,11,1957,1,1,1,1
6122,Binza,10,1957,1,1,1,1
6122,Binza,9,1957,1,1,1,1
6122,Binza,8,1957,1,1,1,1
6122,Binza,7,1957,1,1,1,1
6122,Binza,6,1957,1,1,1,1
6122,Binza,5,1957,1,1,1,1
6122,Binza,4,1957,1,1,1,1
6122,Binza,3,1957,1,1,1,1
6122,Binza,2,1957,1,1,1,1
6122,Binza,1,1957,1,1,1,1
6122,Binza,12,1956,1,1,1,1
6122,Binza,11,1956,1,1,1,1
6122,Binza,10,1956,1,1,1,1
6122,Binza,9,1956,1,1,1,1
6122,Binza,8,1956,1,1,1,1
6122,Binza,7,1956,1,1,1,1
6122,Binza,6,1956,1,1,1,1
6122,Binza,5,1956,1,1,1,1
6122,Binza,4,1956,1,1,1,1
6122,Binza,3,1956,1,1,1,1
6122,Binza,2,1956,1,1,1,1
6122,Binza,1,1956,1,1,1,1
6122,Binza,12,1955,1,1,1,1
6122,Binza,11,1955,1,1,1,1
6122,Binza,10,1955,1,1,1,1
6122,Binza,9,1955,1,1,1,1
6122,Binza,8,1955,1,1,1,1
6122,Binza,7,1955,1,1,1,1
6122,Binza,6,1955,1,1,1,1
6124,Boma,3,1911,1,1,1,0
6124,Boma,3,1911,1,1,1,0
6124,Boma,4,1911,1,1,1,0
6124,Boma,4,1911,1,1,1,0
6124,Boma,2,1911,1,1,1,0
6124,Boma,2,1911,1,1,1,0
6124,Boma,1,1911,1,1,1,0
6124,Boma,1,1911,1,1,1,0
6124,Boma,12,1911,0,0,1,0
6124,Boma,11,1911,0,0,1,0
6124,Boma,9,1911,0,0,1,0
6124,Boma,10,1911,0,0,1,0
6124,Boma,8,1911,0,0,1,0
6124,Boma,5,1911,0,0,1,0
6124,Boma,6,1911,0,0,1,0
6124,Boma,6,1910,0,0,1,0
6124,Boma,5,1910,0,0,1,0
6124,Boma,12,1910,1,1,0,0
6124,Boma,12,1910,1,1,0,0
6124,Boma,11,1910,1,1,0,0
6124,Boma,11,1910,1,1,0,0
6124,Boma,10,1910,1,1,1,0
6124,Boma,10,1910,1,1,1,0
6124,Boma,9,1910,1,1,0,0
6124,Boma,9,1910,1,1,0,0
6124,Boma,7,1910,1,1,0,0
6124,Boma,7,1910,1,1,0,0
6124,Boma,4,1910,1,1,1,0
6124,Boma,4,1910,1,1,1,0
6124,Boma,3,1910,1,1,1,0
6124,Boma,3,1910,1,1,1,0
6124,Boma,2,1910,1,1,1,0
6124,Boma,2,1910,1,1,1,0
6124,Boma,1,1910,1,1,1,0
6124,Boma,1,1910,1,1,1,0
6127,Boma,2,1940,1,1,1,1
6127,Boma,3,1940,1,1,1,1
6127,Boma,4,1940,1,1,1,1
6127,Boma,5,1940,1,1,1,1
6127,Boma,6,1940,1,1,1,1
6127,Boma,7,1940,1,1,1,1
6127,Boma,8,1940,1,1,1,1
6127,Boma,9,1940,1,1,1,1
6127,Boma,10,1940,1,1,1,1
6127,Boma,11,1940,1,1,1,1
6127,Boma,12,1940,1,1,1,1
6127,Boma,1,1941,1,1,1,1
6127,Boma,2,1941,1,1,1,1
6127,Boma,3,1941,1,1,1,1
6127,Boma,4,1941,1,1,1,1
6127,Boma,5,1941,1,1,1,1
6127,Boma,6,1941,1,1,1,1
6127,Boma,7,1941,1,1,1,1
6127,Boma,8,1941,1,1,1,1
6127,Boma,9,1941,1,1,1,1
6127,Boma,10,1941,1,1,1,1
6127,Boma,11,1941,1,1,1,1
6127,Boma,12,1941,1,1,1,1
6127,Boma,1,1942,1,1,1,1
6127,Boma,2,1942,1,1,1,1
6127,Boma,3,1942,1,1,1,1
6127,Boma,4,1942,1,1,1,1
6127,Boma,5,1942,1,1,1,1
6127,Boma,6,1942,1,1,1,1
6127,Boma,7,1942,1,1,1,1
6127,Boma,8,1942,1,1,1,1
6127,Boma,9,1942,1,1,1,1
6127,Boma,10,1942,1,1,1,1
6127,Boma,11,1942,1,1,1,1
6127,Boma,12,1942,1,1,1,1
6127,Boma,1,1943,1,1,1,1
6127,Boma,2,1943,1,1,1,1
6127,Boma,3,1943,1,1,1,1
6127,Boma,4,1943,1,1,1,1
6127,Boma,5,1943,1,1,1,1
6127,Boma,6,1943,1,1,1,1
6127,Boma,7,1943,1,1,1,1
6127,Boma,8,1943,1,1,1,1
6127,Boma,9,1943,1,1,1,1
6127,Boma,10,1943,1,1,1,1
6127,Boma,11,1943,1,1,1,1
6127,Boma,12,1943,1,1,1,1
6127,Boma,1,1944,1,1,1,1
6127,Boma,2,1944,1,1,1,1
6127,Boma,3,1944,1,1,1,1
6127,Boma,4,1944,1,1,1,1
6127,Boma,5,1944,1,1,1,1
6127,Boma,6,1944,1,1,1,1
6127,Boma,7,1944,1,1,1,1
6127,Boma,8,1944,1,1,1,1
6127,Boma,9,1944,1,1,1,1
6127,Boma,10,1944,1,1,1,1
6127,Boma,11,1944,1,1,1,1
6127,Boma,12,1944,1,1,1,1
6127,Boma,1,1945,1,1,1,1
6127,Boma,2,1945,1,1,1,1
6127,Boma,3,1945,1,1,1,1
6127,Boma,4,1945,1,1,1,1
6127,Boma,5,1945,1,1,1,1
6127,Boma,6,1945,1,1,1,1
6127,Boma,7,1945,1,1,1,1
6127,Boma,8,1945,1,1,1,1
6127,Boma,9,1945,1,1,1,1
6127,Boma,10,1945,1,1,1,1
6127,Boma,11,1945,1,1,1,1
6127,Boma,12,1945,1,1,1,1
6127,Boma,1,1946,1,1,1,1
6127,Boma,2,1946,1,1,1,1
6127,Boma,3,1946,1,1,1,1
6127,Boma,4,1946,1,1,1,1
6127,Boma,5,1946,1,1,1,1
6127,Boma,6,1946,1,1,1,1
6127,Boma,7,1946,1,1,1,1
6127,Boma,8,1946,1,1,1,1
6127,Boma,9,1946,1,1,1,1
6127,Boma,10,1946,1,1,1,1
6127,Boma,11,1946,1,1,1,1
6127,Boma,12,1946,1,1,1,1
6127,Boma,1,1947,1,1,1,1
6127,Boma,2,1947,1,1,1,1
6127,Boma,3,1947,1,1,1,1
6127,Boma,4,1947,1,1,1,1
6127,Boma,5,1947,1,1,1,1
6127,Boma,6,1947,1,1,1,1
6127,Boma,7,1947,1,1,1,1
6127,Boma,8,1947,1,1,1,1
6127,Boma,9,1947,1,1,1,1
6127,Boma,10,1947,1,1,1,1
6127,Boma,11,1947,1,1,1,1
6127,Boma,12,1947,1,1,1,1
6127,Boma,1,1948,1,1,1,1
6127,Boma,2,1948,1,1,1,1
6127,Boma,3,1948,1,1,1,1
6127,Boma,4,1948,1,1,1,1
6127,Boma,5,1948,1,1,1,1
6127,Boma,6,1948,1,1,1,1
6127,Boma,7,1948,1,1,1,1
6127,Boma,8,1948,1,1,1,1
6127,Boma,9,1948,1,1,1,1
6127,Boma,10,1948,1,1,1,1
6127,Boma,11,1948,1,1,1,1
6127,Boma,12,1948,1,1,1,1
6127,Boma,1,1949,1,1,1,1
6127,Boma,2,1949,1,1,1,1
6127,Boma,3,1949,1,1,1,1
6127,Boma,4,1949,1,1,1,1
6127,Boma,5,1949,1,1,1,1
6127,Boma,6,1949,1,1,1,1
6127,Boma,7,1949,1,1,1,1
6127,Boma,8,1949,1,1,1,1
6127,Boma,9,1949,1,1,1,1
6127,Boma,10,1949,1,1,1,1
6127,Boma,11,1949,1,1,1,1
6127,Boma,12,1949,1,1,1,1
6127,Boma,1,1950,1,1,1,1
6127,Boma,2,1950,1,1,1,1
6127,Boma,3,1950,1,1,1,1
6127,Boma,4,1950,1,1,1,1
6127,Boma,5,1950,1,1,1,1
6127,Boma,6,1950,1,1,1,1
6127,Boma,7,1950,1,1,0,1
6127,Boma,8,1950,1,1,1,1
6127,Boma,9,1950,1,1,1,1
6127,Boma,10,1950,1,1,1,1
6127,Boma,1,1951,1,1,1,1
6127,Boma,2,1951,1,1,1,1
6127,Boma,3,1951,1,1,1,1
6127,Boma,4,1951,1,1,1,1
6127,Boma,5,1951,1,1,1,1
6127,Boma,6,1951,1,1,1,1
6127,Boma,7,1951,1,1,1,1
6127,Boma,8,1951,1,1,1,1
6127,Boma,9,1951,1,1,1,1
6127,Boma,10,1951,1,1,1,1
6127,Boma,11,1951,1,1,1,1
6127,Boma,12,1951,1,1,1,1
6127,Boma,1,1952,1,1,1,1
6127,Boma,2,1952,1,1,1,1
6127,Boma,3,1952,1,1,1,1
6127,Boma,4,1952,1,1,1,1
6127,Boma,5,1952,1,1,1,1
6127,Boma,6,1952,1,1,1,1
6127,Boma,7,1952,1,1,1,1
6127,Boma,8,1952,1,1,1,1
6127,Boma,9,1952,1,1,1,1
6127,Boma,10,1952,1,1,1,1
6127,Boma,8,1953,1,1,1,1
6127,Boma,9,1953,1,1,1,1
6127,Boma,10,1953,1,1,1,1
6127,Boma,11,1953,1,1,1,1
6127,Boma,12,1953,1,1,1,1
6127,Boma,1,1954,1,1,1,1
6127,Boma,2,1954,1,1,1,1
6127,Boma,3,1954,1,1,1,1
6127,Boma,4,1954,1,1,1,1
6127,Boma,5,1954,1,1,1,1
6127,Boma,6,1954,1,1,1,1
6127,Boma,7,1954,1,1,1,1
6127,Boma,8,1954,1,1,1,1
6127,Boma,9,1954,1,1,1,1
6127,Boma,10,1954,0,0,1,0
6127,Boma,11,1954,1,1,1,1
6127,Boma,12,1954,1,1,1,1
6127,Boma,1,1955,1,1,1,1
6127,Boma,2,1955,1,1,1,1
6127,Boma,3,1955,1,1,1,1
6127,Boma,4,1955,1,1,1,1
6127,Boma,5,1955,1,1,1,1
6127,Boma,6,1955,1,1,1,1
6127,Boma,7,1955,1,1,1,1
6127,Boma,8,1955,1,1,1,1
6127,Boma,9,1955,1,1,1,1
6127,Boma,10,1955,1,1,1,1
6127,Boma,11,1955,1,1,1,1
6127,Boma,12,1955,1,1,1,1
6127,Boma,1,1956,1,1,1,1
6127,Boma,2,1956,1,1,1,1
6127,Boma,3,1956,1,1,1,1
6127,Boma,4,1956,1,1,1,1
6127,Boma,5,1956,1,1,1,1
6127,Boma,6,1956,1,1,1,1
6127,Boma,7,1956,1,1,1,1
6127,Boma,8,1956,1,1,1,1
6127,Boma,9,1956,1,1,1,1
6127,Boma,10,1956,1,1,1,1
6127,Boma,11,1956,1,1,1,1
6127,Boma,12,1956,1,1,1,1
6127,Boma,1,1957,1,1,1,1
6127,Boma,2,1957,1,1,1,1
6127,Boma,3,1957,1,1,1,1
6127,Boma,4,1957,1,1,1,1
6127,Boma,5,1957,1,1,1,1
6127,Boma,1,1959,1,1,1,1
6127,Boma,2,1959,1,1,1,1
6127,Boma,3,1959,1,1,1,1
6127,Boma,4,1959,1,1,1,1
6127,Boma,5,1959,1,1,1,1
6127,Boma,6,1959,1,1,1,1
6127,Boma,7,1959,1,1,1,1
6127,Boma,8,1959,1,1,1,1
6127,Boma,9,1959,1,1,1,1
6127,Boma,10,1959,1,1,1,1
6127,Boma,11,1959,1,1,1,1
6127,Boma,12,1959,1,1,1,1
6128,Ganda-Sundi,12,1959,1,1,1,0
6128,Ganda-Sundi,11,1959,1,1,1,0
6128,Ganda-Sundi,10,1959,1,1,1,0
6128,Ganda-Sundi,9,1959,1,1,1,0
6128,Ganda-Sundi,8,1959,1,1,1,0
6128,Ganda-Sundi,7,1959,1,1,1,0
6128,Ganda-Sundi,6,1959,0,0,1,0
6128,Ganda-Sundi,5,1959,1,1,1,0
6128,Ganda-Sundi,4,1959,1,1,1,0
6128,Ganda-Sundi,3,1959,1,1,1,0
6128,Ganda-Sundi,2,1959,1,1,1,0
6128,Ganda-Sundi,1,1959,0,0,1,0
6128,Ganda-Sundi,12,1958,1,1,1,0
6128,Ganda-Sundi,11,1958,1,1,1,0
6128,Ganda-Sundi,10,1958,1,1,1,0
6128,Ganda-Sundi,9,1958,1,1,1,0
6128,Ganda-Sundi,8,1958,1,1,1,0
6128,Ganda-Sundi,7,1958,1,1,1,0
6128,Ganda-Sundi,6,1958,1,1,1,0
6128,Ganda-Sundi,5,1958,1,1,1,0
6128,Ganda-Sundi,4,1958,1,1,1,0
6128,Ganda-Sundi,3,1958,1,1,1,0
6128,Ganda-Sundi,2,1958,1,1,1,0
6128,Ganda-Sundi,1,1958,1,1,1,0
6128,Ganda-Sundi,12,1957,1,1,1,0
6128,Ganda-Sundi,11,1957,1,1,1,0
6128,Ganda-Sundi,10,1957,1,1,1,0
6128,Ganda-Sundi,9,1957,1,1,1,0
6128,Ganda-Sundi,8,1957,1,1,1,0
6128,Ganda-Sundi,7,1957,1,1,1,0
6128,Ganda-Sundi,6,1957,1,1,1,0
6128,Ganda-Sundi,5,1957,1,1,1,0
6128,Ganda-Sundi,4,1957,1,1,1,0
6128,Ganda-Sundi,3,1957,1,1,1,0
6128,Ganda-Sundi,2,1957,1,1,1,0
6128,Ganda-Sundi,1,1957,1,1,1,0
6128,Ganda-Sundi,12,1956,1,1,1,0
6128,Ganda-Sundi,11,1956,1,1,1,0
6128,Ganda-Sundi,10,1956,1,1,1,0
6128,Ganda-Sundi,9,1956,1,1,1,0
6128,Ganda-Sundi,8,1956,1,1,1,0
6128,Ganda-Sundi,7,1956,1,1,1,0
6128,Ganda-Sundi,6,1956,1,1,1,0
6128,Ganda-Sundi,5,1956,1,1,1,0
6128,Ganda-Sundi,4,1956,1,1,1,0
6128,Ganda-Sundi,3,1956,1,1,1,0
6128,Ganda-Sundi,2,1956,1,1,1,0
6128,Ganda-Sundi,1,1956,1,1,1,0
6128,Ganda-Sundi,12,1955,1,1,1,0
6128,Ganda-Sundi,11,1955,1,1,1,0
6128,Ganda-Sundi,10,1955,1,1,1,0
6128,Ganda-Sundi,9,1955,1,1,1,0
6128,Ganda-Sundi,8,1955,1,1,1,0
6128,Ganda-Sundi,6,1955,1,1,1,0
6128,Ganda-Sundi,5,1955,1,1,1,0
6128,Ganda-Sundi,4,1955,1,1,1,0
6128,Ganda-Sundi,3,1955,1,1,1,0
6128,Ganda-Sundi,2,1955,1,1,1,0
6128,Ganda-Sundi,1,1955,1,1,1,0
6138,Kengele-Malanga,7,1958,1,1,1,0
6138,Kengele-Malanga,8,1958,1,1,1,0
6138,Kengele-Malanga,9,1958,1,1,1,0
6138,Kengele-Malanga,10,1958,1,1,1,0
6138,Kengele-Malanga,11,1958,1,1,1,0
6138,Kengele-Malanga,12,1958,1,1,1,0
6138,Kengele-Malanga,1,1959,1,1,1,0
6138,Kengele-Malanga,2,1959,1,1,1,0
6138,Kengele-Malanga,7,1959,1,1,1,0
6138,Kengele-Malanga,8,1959,1,1,1,0
6138,Kengele-Malanga,3,1959,1,1,1,0
6138,Kengele-Malanga,6,1959,1,1,1,0
6138,Kengele-Malanga,11,1959,1,1,1,0
6139,Kisantu-Cadulac,2,1940,1,1,1,0
6139,Kisantu-Cadulac,3,1940,1,1,1,0
6139,Kisantu-Cadulac,4,1940,1,1,1,0
6139,Kisantu-Cadulac,5,1940,1,1,1,0
6139,Kisantu-Cadulac,6,1940,1,1,1,0
6139,Kisantu-Cadulac,7,1940,1,1,1,0
6139,Kisantu-Cadulac,8,1940,1,1,1,0
6139,Kisantu-Cadulac,9,1940,1,1,1,0
6139,Kisantu-Cadulac,10,1940,1,1,1,0
6139,Kisantu-Cadulac,11,1940,1,1,1,0
6139,Kisantu-Cadulac,12,1940,1,1,1,0
6139,Kisantu-Cadulac,1,1941,1,1,1,0
6139,Kisantu-Cadulac,2,1941,1,1,1,0
6139,Kisantu-Cadulac,3,1941,1,1,1,0
6139,Kisantu-Cadulac,4,1941,1,1,1,0
6139,Kisantu-Cadulac,5,1941,1,1,1,0
6139,Kisantu-Cadulac,6,1941,1,1,1,0
6139,Kisantu-Cadulac,7,1941,1,1,1,0
6139,Kisantu-Cadulac,8,1941,1,1,1,0
6139,Kisantu-Cadulac,9,1941,1,1,1,0
6139,Kisantu-Cadulac,10,1941,1,1,1,0
6139,Kisantu-Cadulac,11,1941,1,1,1,0
6139,Kisantu-Cadulac,12,1941,1,1,1,0
6139,Kisantu-Cadulac,1,1942,1,1,1,0
6139,Kisantu-Cadulac,2,1942,1,1,1,0
6139,Kisantu-Cadulac,3,1942,1,1,1,0
6139,Kisantu-Cadulac,4,1942,1,1,1,0
6139,Kisantu-Cadulac,5,1942,1,1,1,0
6139,Kisantu-Cadulac,6,1942,1,1,1,0
6139,Kisantu-Cadulac,7,1942,1,1,1,0
6139,Kisantu-Cadulac,8,1942,1,1,1,0
6139,Kisantu-Cadulac,9,1942,1,1,1,0
6139,Kisantu-Cadulac,10,1942,1,1,1,0
6139,Kisantu-Cadulac,11,1942,1,1,1,0
6139,Kisantu-Cadulac,12,1942,1,1,1,0
6139,Kisantu-Cadulac,1,1943,1,1,1,0
6139,Kisantu-Cadulac,2,1943,1,1,1,0
6139,Kisantu-Cadulac,3,1943,1,1,1,0
6139,Kisantu-Cadulac,4,1943,1,1,1,0
6139,Kisantu-Cadulac,5,1943,1,1,1,0
6139,Kisantu-Cadulac,6,1943,1,1,1,0
6139,Kisantu-Cadulac,7,1943,1,1,1,0
6139,Kisantu-Cadulac,8,1943,1,1,1,0
6139,Kisantu-Cadulac,9,1943,1,1,1,0
6139,Kisantu-Cadulac,10,1943,1,1,1,0
6139,Kisantu-Cadulac,11,1943,1,1,1,0
6139,Kisantu-Cadulac,12,1943,1,1,1,0
6139,Kisantu-Cadulac,1,1944,1,1,1,0
6139,Kisantu-Cadulac,2,1944,1,1,1,0
6139,Kisantu-Cadulac,3,1944,1,1,1,0
6139,Kisantu-Cadulac,4,1944,1,1,1,0
6139,Kisantu-Cadulac,5,1944,1,1,1,0
6139,Kisantu-Cadulac,6,1944,1,1,1,0
6139,Kisantu-Cadulac,7,1944,1,1,1,0
6139,Kisantu-Cadulac,8,1944,1,1,1,0
6139,Kisantu-Cadulac,9,1944,1,1,1,0
6139,Kisantu-Cadulac,10,1944,1,1,1,0
6139,Kisantu-Cadulac,11,1944,1,1,1,0
6139,Kisantu-Cadulac,12,1944,1,1,1,0
6139,Kisantu-Cadulac,1,1945,1,1,1,0
6139,Kisantu-Cadulac,2,1945,1,1,1,0
6139,Kisantu-Cadulac,3,1945,1,1,1,0
6139,Kisantu-Cadulac,4,1945,1,1,1,0
6139,Kisantu-Cadulac,5,1945,1,1,1,0
6139,Kisantu-Cadulac,6,1945,1,1,1,0
6139,Kisantu-Cadulac,7,1945,1,1,1,0
6139,Kisantu-Cadulac,8,1945,1,1,1,0
6139,Kisantu-Cadulac,9,1945,1,1,1,0
6139,Kisantu-Cadulac,10,1945,1,1,1,0
6139,Kisantu-Cadulac,11,1945,1,1,1,0
6139,Kisantu-Cadulac,12,1945,1,1,1,0
6139,Kisantu-Cadulac,1,1946,1,1,1,0
6139,Kisantu-Cadulac,2,1946,1,1,1,0
6139,Kisantu-Cadulac,3,1946,1,1,1,0
6139,Kisantu-Cadulac,4,1946,1,1,1,0
6139,Kisantu-Cadulac,5,1946,1,1,1,0
6139,Kisantu-Cadulac,6,1946,1,1,1,0
6139,Kisantu-Cadulac,7,1946,1,1,1,0
6139,Kisantu-Cadulac,8,1946,1,1,1,0
6139,Kisantu-Cadulac,9,1946,1,1,1,0
6139,Kisantu-Cadulac,10,1946,1,1,1,0
6139,Kisantu-Cadulac,11,1946,1,1,1,0
6139,Kisantu-Cadulac,12,1946,1,1,1,0
6139,Kisantu-Cadulac,1,1947,1,1,1,0
6139,Kisantu-Cadulac,2,1947,1,1,1,0
6139,Kisantu-Cadulac,3,1947,1,1,1,0
6139,Kisantu-Cadulac,4,1947,1,1,1,0
6139,Kisantu-Cadulac,5,1947,1,1,1,0
6139,Kisantu-Cadulac,6,1947,1,1,1,0
6139,Kisantu-Cadulac,7,1947,1,1,1,0
6139,Kisantu-Cadulac,11,1947,1,1,1,0
6139,Kisantu-Cadulac,12,1947,1,1,1,0
6139,Kisantu-Cadulac,2,1948,1,1,1,0
6139,Kisantu-Cadulac,3,1948,1,1,1,0
6139,Kisantu-Cadulac,4,1948,1,1,1,0
6139,Kisantu-Cadulac,3,1949,1,1,1,0
6139,Kisantu-Cadulac,4,1949,1,1,1,0
6139,Kisantu-Cadulac,6,1949,1,1,1,0
6139,Kisantu-Cadulac,9,1949,1,1,1,0
6139,Kisantu-Cadulac,10,1949,1,1,1,0
6139,Kisantu-Cadulac,11,1949,1,1,1,0
6139,Kisantu-Cadulac,12,1949,1,1,1,0
6139,Kisantu-Cadulac,1,1950,1,1,1,0
6139,Kisantu-Cadulac,2,1950,1,1,1,0
6139,Kisantu-Cadulac,3,1950,1,1,1,0
6139,Kisantu-Cadulac,4,1950,1,1,1,0
6139,Kisantu-Cadulac,5,1950,1,1,1,0
6139,Kisantu-Cadulac,6,1950,1,1,1,0
6139,Kisantu-Cadulac,7,1950,1,1,1,0
6139,Kisantu-Cadulac,8,1950,1,1,1,0
6139,Kisantu-Cadulac,9,1950,1,1,1,0
6139,Kisantu-Cadulac,10,1950,1,1,1,0
6139,Kisantu-Cadulac,11,1950,1,1,1,0
6139,Kisantu-Cadulac,12,1950,1,1,1,0
6139,Kisantu-Cadulac,1,1951,1,1,1,0
6139,Kisantu-Cadulac,2,1951,1,1,1,0
6139,Kisantu-Cadulac,3,1951,1,1,1,0
6140,Kisantu-Cadulac,12,1934,1,1,1,0
6140,Kisantu-Cadulac,11,1934,1,1,1,0
6140,Kisantu-Cadulac,10,1934,1,1,1,0
6140,Kisantu-Cadulac,9,1934,1,1,1,0
6140,Kisantu-Cadulac,8,1934,1,1,1,0
6140,Kisantu-Cadulac,7,1934,1,1,1,0
6140,Kisantu-Cadulac,6,1934,1,1,1,0
6140,Kisantu-Cadulac,5,1934,1,1,1,0
6140,Kisantu-Cadulac,4,1934,1,1,1,0
6140,Kisantu-Cadulac,3,1934,1,1,1,0
6140,Kisantu-Cadulac,2,1934,1,1,1,0
6140,Kisantu-Cadulac,1,1934,1,1,1,0
6140,Kisantu-Cadulac,1,1935,1,1,1,0
6140,Kisantu-Cadulac,2,1935,1,1,1,0
6140,Kisantu-Cadulac,3,1935,1,1,1,0
6140,Kisantu-Cadulac,4,1935,1,1,1,0
6140,Kisantu-Cadulac,5,1935,1,1,1,0
6140,Kisantu-Cadulac,6,1935,1,1,1,0
6140,Kisantu-Cadulac,7,1935,1,1,1,0
6140,Kisantu-Cadulac,8,1935,1,1,1,0
6140,Kisantu-Cadulac,9,1935,1,1,1,0
6140,Kisantu-Cadulac,10,1935,1,1,1,0
6140,Kisantu-Cadulac,11,1935,1,1,1,0
6140,Kisantu-Cadulac,12,1935,1,1,1,0
